"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",12.273561,1,"0",0.595738000000001,7,0.595738000000001,0.0881702354216899,"1"
"1","23-1",1,3,0.504718008100039,1.0191168367932,"2024-12-01 17:52:08.62795",12.810521,1,"1",0.536959999999999,8,0.567074,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",13.475555,1,"0",0.634919999999999,8,0.634919999999999,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",14.092336,1,"1",0.616781,9,0.686441,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",14.618413,1,"0",0.456417,9,0.456417,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",15.230839,1,"1",0.612425999999999,10,0.668661999999999,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",15.84254,1,"0",0.555465,10,0.555465,0.0881702354216899,"1"
"1","23-1",1,3,0.504718008100039,1.0191168367932,"2024-12-01 17:52:08.62795",16.447348,1,"1",0.604808000000002,11,0.622584,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",17.002087,1,"0",0.536963,11,0.536963,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",17.589842,1,"1",0.587755000000001,12,0.750658000000001,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",18.265034,1,"0",0.512288999999999,12,0.512288999999999,0.0881702354216899,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",3.35746,1,"0",0.666485,1,0.666485,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",3.933243,1,"1",0.575783,2,0.58195,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",4.575419,1,"0",0.636009,2,0.636009,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",5.100045,1,"1",0.524626,3,0.597551,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",5.795556,1,"0",0.622586,3,0.622586,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",6.335057,1,"1",0.539501,4,0.572516999999999,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",6.958004,1,"0",0.589931,4,0.589931,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",7.506213,1,"1",0.548209,5,0.600454,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",8.129161,1,"0",0.570703,5,0.570703,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",8.640726,1,"1",0.511565000000001,6,0.549296999999999,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",9.294875,1,"0",0.616417,6,0.616417,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",9.846349,1,"1",0.551474000000001,7,0.573968000000001,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",10.44644,1,"0",0.577597000000001,7,0.577597000000001,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",10.998639,1,"1",0.552199,8,0.601178999999998,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",11.635374,1,"0",0.587755000000001,8,0.587755000000001,0.0305928170412881,"1"
"2","23-1",1,2,0.735559282257751,0.191565954396248,"2024-12-03 14:44:29.163391",12.192653,1,"1",0.557278999999999,9,0.560907,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",12.823583,1,"0",0.627301999999998,9,0.627301999999998,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",13.358005,1,"1",0.534422000000001,10,0.582312,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",13.955918,1,"0",0.550023000000001,10,0.550023000000001,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",14.50449,1,"1",0.548572,11,0.579048,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",15.141587,1,"0",0.606620999999999,11,0.606620999999999,0.0305928170412881,"1"
"2","23-1",1,3,0.824862840873508,0.51740254343845,"2024-12-03 14:44:34.495577",15.641541,1,"1",0.499954000000001,12,0.531883000000001,0.0305928170412881,"1"
"2","23-1",1,1,0.511457899316322,0.550726740045039,"2024-12-03 14:44:16.880789",16.273197,1,"0",0.599727,12,0.599727,0.0305928170412881,"1"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",3.365079,0,"0",0.680635,1,0.680635,0.037728235613528,"0"
